101019414,112016804,112016810,112017313,120217240,120218032,120230405,120863258,121281521,121281541,121366297,121396267
0.0,0.3641898189994145,0.4860026382075558,0.48132765552681867,0.49139954331561886,0.4900589245720304,0.49037574038294846,0.24895083746386257,0.44249612364488855,0.43397106859277035,0.24910715611105902,0.4221901773935023
0.3641898189994145,0.0,0.40074061778537784,0.4001416253389815,0.40015404612778904,0.3998851138029137,0.3996924033402408,0.48133203587189444,0.42661947446014425,0.37898706265108745,0.48116742914969746,0.39200736964922217
0.4860026382075558,0.40074061778537784,0.0,0.3948697485547074,0.2407874771271339,0.2572385697061012,0.2494130240096413,0.48497888772698666,0.5251010016849814,0.4803503564002317,0.4848093143637168,0.4145385252259772
0.48132765552681867,0.4001416253389815,0.3948697485547074,0.0,0.3924114453943901,0.392057616055505,0.3917865291398053,0.48161362078634484,0.426899256036986,0.4206920616420221,0.4814472107265392,0.4164430639538965
0.49139954331561886,0.40015404612778904,0.2407874771271339,0.3924114453943901,0.0,0.03256952262783408,0.018430212217574904,0.4927825115466291,0.594810688454741,0.5670309577791787,0.49294731779342266,0.5326016910939879
0.4900589245720304,0.3998851138029137,0.2572385697061012,0.392057616055505,0.03256952262783408,0.0,0.014139310410259176,0.4928078737184549,0.5785568325419503,0.55304345052262,0.4929766862498247,0.5229398601982173
0.49037574038294846,0.3996924033402408,0.2494130240096413,0.3917865291398053,0.018430212217574904,0.014139310410259176,0.0,0.492829469915834,0.585797994976282,0.5592319510849031,0.49300502116251066,0.527127205314724
0.24895083746386257,0.48133203587189444,0.48497888772698666,0.48161362078634484,0.4927825115466291,0.4928078737184549,0.492829469915834,0.0,0.4927285318733414,0.414092869329276,0.00021583450637752133,0.34888977785961406
0.44249612364488855,0.42661947446014425,0.5251010016849814,0.426899256036986,0.594810688454741,0.5785568325419503,0.585797994976282,0.4927285318733414,0.0,0.49999999999665473,0.4925579785445984,0.4997170604593099
0.43397106859277035,0.37898706265108745,0.4803503564002317,0.4206920616420221,0.5670309577791787,0.55304345052262,0.5592319510849031,0.414092869329276,0.49999999999665473,0.0,0.41417418714924975,0.08932619203451032
0.24910715611105902,0.48116742914969746,0.4848093143637168,0.4814472107265392,0.49294731779342266,0.4929766862498247,0.49300502116251066,0.00021583450637752133,0.4925579785445984,0.41417418714924975,0.0,0.348719224530871
0.4221901773935023,0.39200736964922217,0.4145385252259772,0.4164430639538965,0.5326016910939879,0.5229398601982173,0.527127205314724,0.34888977785961406,0.4997170604593099,0.08932619203451032,0.348719224530871,0.0
